ｲﾖｫ,ｲﾖｫ,zwq,zwr
113.1678099,35.97441603,113.1236416,35.96132501
111.6570457,36.41194048,111.6514938,36.41168822
111.6514938,36.41168822,111.5141578,36.44659475
111.5141578,36.44659475,111.4879773,36.47022261
111.4879773,36.47022261,111.4452244,36.48486432
111.4452244,36.48486432,111.3729375,36.53012646
111.3729375,36.53012646,111.2526523,36.605514
111.2526523,36.605514,111.2431086,36.61307955
111.2431086,36.61307955,111.2036072,36.64135297
111.4230717,35.87718333,111.406525,35.87606166
111.406525,35.87606166,111.2837022,35.83603216
111.2837022,35.83603216,111.2254657,35.86099862
113.2900715,35.81320086,113.287909,35.8148274
113.287909,35.8148274,113.1849817,35.83880333
113.1849817,35.83880333,113.164625,35.8547875
112.9258136,35.77590098,112.9047354,35.76914689
112.2011924,35.68856096,112.01623,35.74300333
111.6900274,35.71979238,111.6662599,35.71832299
112.7261419,35.39734986,112.7265758,35.40091916
113.2775183,40.03428,113.2593596,40.04622476
113.2109068,40.0933571,113.1903128,40.10642878
113.1903128,40.10642878,113.16005,40.10326
113.16005,40.10326,113.1074783,40.12223
113.1074783,40.12223,113.1015739,40.12434356
111.6787633,38.27397748,111.6874977,38.26918466
111.7221207,37.23858266,111.6879052,37.16975256
111.3716107,37.23683894,111.3685802,37.23656136
111.3685802,37.23656136,111.2186845,37.328386
111.0784418,37.49419566,111.0758598,37.49651655
111.0758598,37.49651655,111.0653984,37.49486664
111.0653984,37.49486664,111.0351226,37.47767343
110.8963508,35.98169501,110.79073,35.94460314
110.7375133,34.708965,110.7372563,34.708603
110.7372563,34.708603,110.7032757,34.6964035
110.67332,34.67647216,110.3520433,34.62246816
110.3520433,34.62246816,110.3258683,34.62690683
110.3258683,34.62690683,110.3259894,34.64091101
113.6689013,38.03947545,113.6053667,38.01693532
112.4197893,38.9959685,112.4169956,38.99566257
111.203015,39.39338166,111.193641,39.43352337
114.1408525,40.68148116,114.133385,40.66639166
114.133385,40.66639166,114.0966148,40.64236956
114.0905304,40.63653267,114.102783,40.5687547
113.6177243,39.65226172,113.6141762,39.65195693
113.6141762,39.65195693,113.4314574,39.57824013
113.4314574,39.57824013,113.1847321,39.58399607
113.1847321,39.58399607,113.1813988,39.58486112
113.1813988,39.58486112,113.0980296,39.57892936
113.4735657,38.68452147,113.4585495,38.68204173
113.4585495,38.68204173,113.4340324,38.67903791
113.4340324,38.67903791,113.4059717,38.66687052
113.3984617,37.11445666,113.3916267,37.09324833
112.5463928,38.03143683,112.5361702,38.04780727
112.5361702,38.04780727,112.3882812,38.15814016
112.3882812,38.15814016,112.2184677,38.13797104
112.2184677,38.13797104,112.1707358,38.15992245
111.0196781,38.01755215,111.0182613,38.01748365
110.6025514,38.03668629,110.5991341,38.03478397
110.5079369,38.03555353,110.4891906,38.03645841
113.6121937,40.16083952,113.6118911,40.15927198
112.8610743,38.49692112,112.899018,38.49089394
113.3055887,40.01322473,113.2826567,40.02384333
112.4500704,37.8926353,112.260909,37.9259752
112.260909,37.9259752,112.224115,37.92237833
112.5797535,39.33999214,112.5399322,39.25924164
112.5399322,39.25924164,112.5356317,39.25804715
112.5356317,39.25804715,112.4267514,39.26070852
110.9633597,35.09366571,110.9964848,35.12714963
110.9982013,35.12372279,111.0415333,35.08675116
111.0415458,35.08676163,111.1466609,35.04277946
112.3599985,35.26972092,112.3535602,35.25596159
111.27102,35.677335,111.2679311,35.6346186
111.0415458,35.08676163,111.1466609,35.04277946
113.5902268,36.20825993,113.4471078,36.18965755
112.1471316,39.75780333,112.1333891,39.749925
113.5988422,35.68619986,113.5820224,35.68899945
112.7351076,35.72746887,112.7230912,35.73001647
112.5831935,35.71059054,112.560321,35.70881492
112.5234803,35.70671857,112.5161672,35.70703512
112.5161672,35.70703512,112.4981522,35.70859071
112.4981522,35.70859071,112.4856531,35.7113323
111.9739883,35.69087333,111.9678512,35.69322196
111.9678512,35.69322196,111.9649015,35.69413068
111.3603833,35.70050833,111.3311067,35.70112333
111.3311067,35.70112333,111.2843912,35.69221305
112.8085788,35.47084689,112.784624,35.47766768
112.784624,35.47766768,112.7712964,35.48226304
112.7712964,35.48226304,112.7574167,35.48313333
112.7574167,35.48313333,112.7493017,35.48356
112.7232767,35.484605,112.708495,35.48196
112.708495,35.48196,112.6778067,35.482225
112.6778067,35.482225,112.6689933,35.48505833
112.6689933,35.48505833,112.6569471,35.49093369
112.6539347,35.49182071,112.6521519,35.49227448
112.5970253,35.48546401,112.5875539,35.48533332
112.5875539,35.48533332,112.567435,35.49060988
112.567435,35.49060988,112.5660288,35.49277735
112.5660288,35.49277735,112.549049,35.50013239
112.549049,35.50013239,112.5253914,35.49862174
110.9363592,35.033878,110.8841417,35.01769351
110.8841417,35.01769351,110.8415401,35.0119452
110.8415401,35.0119452,110.7618957,34.99040316
110.2750551,34.68329551,110.3070425,34.64751726
110.9587033,35.08785583,110.9450668,35.07077626
113.2961755,36.26446988,113.2757368,36.19239927
113.4806134,38.08596109,113.4712821,38.06314936
113.565595,37.92140546,113.5655751,37.91986077
113.5587013,37.91502795,113.5621891,37.9161362
113.5621891,37.9161362,113.5652502,37.91722866
112.4197893,38.9959685,112.4169956,38.99566257
112.5463928,38.03143683,112.5361702,38.04780727
110.5079369,38.03555353,110.4891906,38.03645841
112.4500704,37.8926353,112.260909,37.9259752
112.260909,37.9259752,112.224115,37.92237833
112.5797535,39.33999214,112.5399322,39.25924164
112.5399322,39.25924164,112.5356317,39.25804715
112.5356317,39.25804715,112.4267514,39.26070852
110.8406927,35.01238629,110.8370644,35.01074748
112.4818779,38.91022794,112.4400644,38.90827333
111.3406046,35.60447109,111.3404267,35.58686975
111.7601466,37.26249507,111.7777324,37.2526082
114.3913,39.809845,114.3850309,39.80922361
111.7862332,37.28463228,111.81817,37.28156333
111.5371158,36.08188583,111.5741475,36.07547077
112.9615993,35.64443186,112.9490434,35.62467719
110.9587033,35.08785583,110.9450668,35.07077626
113.2278578,36.36180055,113.226374,36.35604295
111.3406046,35.60447109,111.3404267,35.58686975
111.7601466,37.26249507,111.7777324,37.2526082
111.6787633,38.27397748,111.6874977,38.26918466
113.7290951,36.35749483,113.7279883,36.36464874
113.7279883,36.36464874,113.7188805,36.36008274
111.6787633,38.27397748,111.6874977,38.26918466
111.6787633,38.27397748,111.6874977,38.26918466
113.7188805,36.36008274,113.7093716,36.36064922
111.6787633,38.27397748,111.6874977,38.26918466
113.7290951,36.35749483,113.7279883,36.36464874
111.7862332,37.28463228,111.81817,37.28156333
113.7020755,36.36702848,113.6943107,36.36244291
111.3406046,35.60447109,111.3404267,35.58686975
111.7601466,37.26249507,111.7777324,37.2526082
111.6787633,38.27397748,111.6874977,38.26918466
111.7862332,37.28463228,111.81817,37.28156333
111.7071372,36.33402676,111.7070934,36.33241577
111.3406046,35.60447109,111.3404267,35.58686975
111.7601466,37.26249507,111.7777324,37.2526082
111.6787633,38.27397748,111.6874977,38.26918466
111.7862332,37.28463228,111.81817,37.28156333
113.9053983,39.45400833,113.901825,39.44279463
110.7375133,34.708965,110.7372563,34.708603
111.6787633,38.27397748,111.6874977,38.26918466
111.6570457,36.41194048,111.6514938,36.41168822
111.4230717,35.87718333,111.406525,35.87606166
112.8080057,39.30913706,112.7951333,39.31134166
112.6748749,37.73205146,112.7056959,37.70861556
112.8306467,37.44363495,112.8464946,37.36097073
112.874285,37.33070833,112.8752045,37.32589093
113.1186029,36.33733537,113.1184705,36.33635941
113.1184705,36.33635941,113.1180509,36.33301331
112.3909974,37.87817634,112.2763092,37.86979703
113.5679657,37.77023329,113.5597784,37.77070643
113.3693527,37.95420787,113.3704435,37.9574157
113.3704435,37.9574157,113.381819,37.98493534
113.3824617,38.05531166,113.3789959,38.06446748
111.2524017,37.64730952,111.3032971,37.56575579
114.156454,40.70908066,114.1491081,40.70498228
114.09816,40.4711449,114.096804,40.46804277
114.1103712,40.41326804,114.0688047,40.40306129
114.2678134,39.61592832,114.2805236,39.47593189
114.2805236,39.47593189,114.2783697,39.45784183
113.8928927,40.03075108,113.8937366,40.02934856
113.3961509,40.02737755,113.4016018,40.02038998
113.4025146,40.01907754,113.4828241,39.87408625
113.1653462,40.27114541,113.1572324,40.2501012
113.1322243,40.2416378,113.0988633,40.16757
113.1074461,40.15338083,113.115749,40.14098725
113.128661,39.9905795,113.0760642,39.9090775
113.0760642,39.9090775,113.0738267,39.90704833
113.0890833,39.83199227,113.0489657,39.80162436
113.0489657,39.80162436,113.059996,39.80172488
113.1604823,39.58408688,113.1715396,39.57825613
113.326145,39.50299663,113.3284775,39.49846078
113.3274842,39.49246251,113.3629282,39.46714465
112.7348933,40.07958657,112.7352973,40.07860936
112.6903967,40.01186499,112.6901991,40.00559333
112.8529083,39.80389166,112.874989,39.75572565
113.028182,39.63513565,113.0352671,39.63390838
113.1102267,39.61407281,113.123765,39.60959045
112.5709269,39.76827665,112.59875,39.74295167
112.7095586,39.58520168,112.7798746,39.55772692
112.7798746,39.55772692,112.7994306,39.53965673
112.1524929,39.71903266,112.1583044,39.71313502
112.27816,39.58683566,112.2783395,39.58672393
112.2787702,39.56728007,112.2798523,39.56337256
112.2798523,39.56337256,112.280305,39.56102832
113.3800521,38.04941918,113.303,38.01153
113.2546963,37.98749664,113.146937,37.91202436
112.901975,37.85955833,112.8912286,37.86050666
111.73267,38.23361499,111.8067164,38.18885141
111.8216623,38.17144473,111.8329266,38.15254414
111.8329266,38.15254414,111.8488896,38.09616757
110.9958502,37.99856773,110.9956561,37.99789922
110.9956561,37.99789922,110.9902478,37.92284492
111.9596317,37.54697166,111.9042717,37.56067908
112.7124949,36.71987073,112.7125416,36.71874498
112.7125416,36.71874498,112.7410858,36.64521349
112.8109929,36.56698829,112.8126349,36.56546319
112.8126349,36.56546319,112.8457067,36.54079007
112.8742533,36.52897836,112.8908285,36.52314193
112.8908285,36.52314193,112.9264669,36.5068915
112.944834,36.47072561,112.9696864,36.43267566
112.9922913,36.33808154,113.0002099,36.32145924
113.0181433,36.18384833,113.0087317,36.211815
111.5424219,36.25004988,111.5449932,36.24860342
111.5793337,36.23346312,111.5816224,36.23281896
111.7018602,36.1918974,111.7049149,36.18983184
111.7049149,36.18983184,111.7284884,36.17491377
112.0941417,37.16028168,111.9463158,37.03734662
111.9463158,37.03734662,111.8916042,37.00484083
111.9013089,36.91707702,111.8989355,36.90824525
111.8989355,36.90824525,111.8225396,36.88513013
111.7637583,36.82754333,111.6950497,36.81467607
111.7925651,37.12774362,111.7974575,37.12225082
111.7974575,37.12225082,111.7927826,37.10192352
111.4551324,37.00770611,111.4686988,36.98854013
111.4581943,36.8949866,111.4576399,36.89489995
111.4251777,36.8821755,111.4249106,36.88178524
111.6790772,36.40376779,111.6569523,36.41530793
111.6563622,36.39839831,111.6354967,36.28860676
111.6340861,36.28007544,111.5643975,36.22453581
111.5643975,36.22453581,111.5501933,36.21223166
111.5501933,36.21223166,111.5350417,36.18630833
111.5350417,36.18630833,111.5048305,36.14256106
113.0955169,36.15739208,113.0922867,36.14428333
113.1483767,35.93587916,113.1864028,35.9248034
112.8740201,35.69436342,112.850524,35.57419399
113.1168225,36.36330497,113.1155866,36.36463484
112.9167034,36.34548336,112.9164755,36.34526064
112.9164754,36.3452607,112.9148818,36.34420118
112.9065006,36.33723856,112.8972614,36.31123589
112.8730333,36.14095667,112.8863826,36.13071621
112.8865128,36.10753366,112.8865571,36.09893969
112.43709,35.4831,112.475975,35.457695
111.2667933,35.94344942,111.3685749,35.91621003
111.4405883,36.086365,111.4370474,36.08571802
111.2267341,35.59923697,111.2089684,35.59436465
111.2089684,35.59436465,111.1577448,35.60235006
111.1305131,35.51796892,111.1208057,35.50632333
111.1530826,35.43923708,111.1670392,35.41261416
111.2190067,35.361295,111.20062,35.34702666
111.1443069,35.27125543,111.1389837,35.26605861
111.1135683,35.23697833,111.1109114,35.23506161
111.1109114,35.23506161,111.1093315,35.21572833
111.1093315,35.21572833,111.1412243,35.19361696
111.1412243,35.19361696,111.1847783,35.161685
111.1847783,35.161685,111.2115883,35.13428
110.8904275,35.9874309,110.8963508,35.98169501
110.9814878,35.63077023,110.9870558,35.62919386
110.9963302,35.60018379,110.9962108,35.59638319
110.9303863,35.533992,110.9142362,35.5092462
110.8788552,35.45583296,110.8776732,35.44885309
111.4090622,35.62529419,111.40907,35.61456833
111.3350553,35.5829108,111.3314263,35.57889722
111.3350553,35.5829108,111.3314263,35.57889722
111.3102217,35.40549,111.2804734,35.37746636
111.2722375,35.37300533,111.2670957,35.37232217
110.6497035,35.43392522,110.6828656,35.41889967
110.92053,35.18416166,110.9371683,35.13099166
110.6354912,35.42864233,110.6033067,35.39581833
110.6033067,35.39581833,110.5565492,35.35544583
110.542891,35.28813262,110.5322517,35.27665916
110.52803,35.26801333,110.5209524,35.25376912
110.5209524,35.25376912,110.5182904,35.25004981
110.4803417,35.17717063,110.4900877,35.13709743
110.4399802,34.88613053,110.4163706,34.84932447
110.826135,34.98341576,110.8412765,34.93355165
110.8412765,34.93355165,110.8447958,34.92321019
110.8738057,34.7769058,110.8771733,34.75157166
112.810995,35.5217925,112.8177451,35.47380333
110.8350083,37.66263166,110.8614098,37.6351671
110.898835,37.44281163,110.8994219,37.43207606
110.8177025,37.00632776,110.8020383,36.98154833
110.770485,36.89312,110.7222617,36.86323166
110.7222617,36.86323166,110.7149538,36.84597687
110.6226683,36.73812166,110.60028,36.67013333
110.725045,36.585795,110.7529315,36.47185052
111.1600049,39.15242306,111.1582864,39.10463635
112.7278072,37.67375199,112.7042952,37.65408844
111.81319,38.18890166,111.822735,38.18036497
113.4810607,40.13708579,113.4076362,40.12305799
113.6044001,40.03261834,113.5641357,40.03426942
113.479605,40.053955,113.4742809,40.04951509
113.4742809,40.04951509,113.4688107,40.05036735
113.4011317,40.06352,113.38206,40.06723333
112.5251134,39.35617341,112.5250129,39.35195476
112.5249821,39.34150785,112.5249586,39.33743837
112.5249586,39.33743837,112.5250531,39.32513634
112.4194312,39.28061099,112.4117339,39.280899
112.3912727,38.92175948,112.3883231,38.92489887
112.2948883,38.98992833,112.3092358,39.00266
112.3092358,39.00266,112.3081942,39.00351895
111.5708912,39.09047777,111.5244716,39.10808459
112.4209798,38.65581399,112.1697743,38.86355639
111.9868383,38.876025,111.9476883,38.87754777
113.6001799,38.13109591,113.5854869,38.12355943
113.3216333,38.09518833,113.0182867,38.08387166
112.76636,38.06836834,112.7648867,38.069905
112.7648867,38.069905,112.7253712,38.08032654
112.7253712,38.08032654,112.680993,38.06920998
113.8989333,37.97308,113.8663301,37.96048832
113.7752783,37.96173164,113.697465,37.93457668
113.6678423,37.93258983,113.6213763,37.92560025
112.7278072,37.67375199,112.7042952,37.65408844
112.1244783,37.42384587,112.0647301,37.43087246
112.0121431,37.41705896,112.0274949,37.46212151
112.0355573,37.48043061,112.0414691,37.48924813
112.0414691,37.48924813,112.0487807,37.49909856
111.9042717,37.56067908,111.8208725,37.61636013
111.5505,37.718085,111.5025698,37.79601159
111.5025698,37.79601159,111.4669083,37.85055
111.4669083,37.85055,111.4316724,37.88640917
111.4316724,37.88640917,111.3923951,37.90903405
113.89461,40.04306166,113.8927099,40.04009009
112.8433731,36.82090195,112.8190815,36.82584667
112.7904725,36.82986832,112.6981599,36.76795309
112.6842367,36.76079004,112.6818767,36.76080998
113.2648402,36.32363833,113.2378911,36.324184
113.2378911,36.324184,113.2228633,36.3253509
113.2418351,36.17183904,113.1956166,36.16093503
113.1956166,36.16093503,113.1918171,36.16097204
113.1896322,36.16237046,113.1862283,36.16396336
113.1465292,36.17284168,113.143973,36.17093456
113.0328005,36.1793577,112.9989541,36.16128303
112.8871408,36.10782332,112.8728006,36.10854142
112.7248666,36.10172761,112.6621733,36.12819004
112.634312,36.14720088,112.55215,36.15010666
112.2751134,36.05700334,112.2312584,36.11864178
113.164625,35.8547875,113.1111777,35.82002608
112.9438618,35.77555773,112.9258136,35.77590098
112.2237451,35.68522556,112.2235822,35.68657188
112.7268128,35.39073689,112.7261419,35.39734986
112.7265758,35.40091916,112.6225863,35.47325595
113.3027831,40.0204325,113.2871694,40.02551911
113.2871694,40.02551911,113.2775183,40.03428
113.2593596,40.04622476,113.2489454,40.05030963
113.2489454,40.05030963,113.2109068,40.0933571
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
111.1848822,37.34699487,111.095306,37.48066754
110.8904275,35.9874309,110.8963508,35.98169501
110.7032757,34.6964035,110.67332,34.67647216
113.8408149,38.06623478,113.8389277,38.06370451
113.6053667,38.01693532,113.5927284,38.00635261
113.5927284,38.00635261,113.5647796,37.99089197
113.5647796,37.99089197,113.5575786,37.98285584
113.901825,39.44279463,113.8022243,39.37275075
112.5610228,38.9512199,112.5266002,38.96112822
114.0966148,40.64236956,114.0905304,40.63653267
113.6121937,40.16083952,113.6118911,40.15927198
113.5533994,39.80561436,113.553625,39.78606325
113.7665132,37.61619942,113.7722766,37.56555169
112.1707358,38.15992245,111.868981,38.20704966
111.868981,38.20704966,111.7108255,38.169811
112.8175147,35.46717995,112.8085788,35.47084689
112.4267514,39.26070852,112.4221387,39.26072393
112.4221387,39.26072393,112.3464288,39.27632653
110.8835341,34.91484606,110.8415833,35.01180392
110.8415833,35.01180392,110.8841645,35.01751482
112.3690029,35.31579589,112.368179,35.29179107
112.3671666,35.28579676,112.3599985,35.26972092
112.3535602,35.25596159,112.3658117,35.23151805
110.9982013,35.12372279,111.0415333,35.08675116
111.1466609,35.04277946,111.1634718,35.0321696
111.1889838,34.83783059,111.1885396,34.82998243
113.5067152,35.69884142,113.5035089,35.70264241
113.5035089,35.70264241,113.4072306,35.73775187
113.4072306,35.73775187,113.3951672,35.73791921
112.7393608,35.72802314,112.7351076,35.72746887
112.8175147,35.46717995,112.8085788,35.47084689
112.7493017,35.48356,112.7232767,35.484605
112.6569471,35.49093369,112.6539347,35.49182071
112.6521519,35.49227448,112.6104817,35.48476144
112.6104817,35.48476144,112.5970253,35.48546401
112.5253914,35.49862174,112.43764,35.48449333
110.3070425,34.64751726,110.3116948,34.6416995
113.3693527,37.95420787,113.3704435,37.9574157
113.3704435,37.9574157,113.381819,37.98493534
113.569289,37.92146705,113.5655939,37.92140566
113.5655939,37.92140566,113.5626758,37.92015333
113.5621918,37.91613544,113.5630739,37.91816984
113.4802729,37.87320933,113.4813067,37.87188216
113.901825,39.44279463,113.8022243,39.37275075
112.4267514,39.26070852,112.4221387,39.26072393
112.4221387,39.26072393,112.3464288,39.27632653
112.7124949,36.71987073,112.7125416,36.71874498
111.4551324,37.00770611,111.4686988,36.98854013
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
113.6943107,36.36244291,113.6847162,36.36048024
111.5708912,39.09047777,111.5244716,39.10808459
113.6847162,36.36048024,113.680004,36.3549343
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
112.4611445,37.88778888,112.4627185,37.88809039
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
113.1168225,36.36330497,113.1155866,36.36463484
111.4090622,35.62529419,111.40907,35.61456833
111.7299703,37.24528058,111.7221207,37.23858266
113.7370408,36.35910415,113.7290951,36.35749483
111.5708912,39.09047777,111.5244716,39.10808459
112.5393942,38.02953666,112.545187,38.03446487
113.3929833,37.09955603,113.3968267,37.104065
111.5708912,39.09047777,111.5244716,39.10808459
